$\delta_L$,$\gamma_L$,$n_y$,$\theta_L$,$\eta_x$,$\omega_x$,$m_x$,$\delta_x$,$\gamma_x$,$\theta_x$,$\rho_x$
0.6416056326752402,0.27459387757376447,1.0170364976863855,0.28630884736974627,0.1354581647699636,711.490975654904,2.7109183358137834,0.010186521961434677,0.27988573911332026,0.5862703107307762,8.546323840480596
0.10650216282240851,0.7228639331840921,2.9130901750891134,0.19022542766404885,0.24785337951888814,628.4984714900808,2.171248529468957,0.023093326595687608,1.093330812932648,0.3886945858302181,3.3768543160350872
0.7509120186918157,0.6976288240412291,1.3286726211889595,0.035737330737629386,0.3969544888999925,927.907842845178,1.2275966262987525,0.016620861185834935,1.5694721679968477,0.6011559201048338,3.4156683032033
0.24814781536368768,0.10789359452262232,4.645360930840118,0.4124394683438304,0.4371277208861094,390.11539343174667,1.2417462941506627,0.038996803380226125,0.576770744451597,0.05693896938566553,9.767047577169837
0.392175705947602,1.855931673792927,1.755691346016675,0.24652384034150004,0.18070295829471358,797.0083272365804,2.2982493667698884,0.015019790523766641,0.997092117955759,0.4181853630555401,6.056951353529907
0.3372714285726955,0.450148494203188,3.5803867273093886,0.7471760707789847,0.27154645203614736,837.6564020381883,1.9419528757230804,0.02115884521151346,0.27743474354844194,0.42107727267446066,4.32488882033154
0.8810298096509295,2.0217167153790783,1.619926874309901,0.624531189958516,0.44076872805756184,577.4313550406267,1.3636282022280506,0.02758743074038134,0.5932669395206934,0.17497683781352408,6.315133480763054
0.5148528641196909,2.8586474066062912,2.0835548572341693,0.6511142664598712,0.2231667967210812,197.16190904146885,1.4592481876871468,0.04139783771001504,1.223697672083596,0.5217653510305655,5.3235394284830075
0.19876357507651765,1.092842697598111,4.118099211711437,0.2863963646110853,0.36483529222809113,661.1108565727711,2.8243786535728437,0.013361333462160419,0.690849192255474,0.7578566563103373,9.658464051669867
0.25266492878910723,0.042458748373492394,3.485440642325088,0.26952384507485544,0.2867495574295374,192.5984713074654,1.767620952413532,0.04376818357236743,0.35838410258142284,0.2076676446553111,2.7095343293244696
0.5846352016846494,0.9351197600241008,3.132051404337198,0.18795667437345773,0.2262152614440679,979.7158212795734,2.4262018497595546,0.025565813527203687,0.021798903547924353,0.26907097842794325,7.2060726290143915
0.9137048361524356,0.7644391407755862,1.175612898455882,0.511960152857597,0.7753192448975395,444.42139056313005,1.3898490073491878,0.028639514614306485,1.190230683385907,0.4512627558760398,8.059398038830377
0.4829636672173696,1.343616053348622,2.6483897924326687,0.14344558447400851,0.2018085563181934,219.0929378239942,3.563221529384635,0.020456216408191077,0.7276734908231925,0.4040930092769263,4.143912951024235
0.31105910079259075,0.10768050500214987,4.286481105670285,0.06152066856754029,0.27310015311650615,432.2579991026033,2.0613657874894344,0.04097555720789248,0.430928165362685,0.3324349180730388,6.5230182952647855
0.10776325766905931,1.6274774288227118,3.302222933644736,1.0358558966625506,0.18468415548788245,307.1663954895213,1.2425549899598736,0.02491456963220373,1.1988940038302314,0.03325449043949724,5.05100317197214
0.6089559777171054,2.069344785067221,2.7970912508277603,0.27803002325006154,0.16897739500433906,161.51969269909875,3.288656644832077,0.03211671224197796,1.3414732238007112,0.6951214495912603,7.118924949259707
0.410114285114868,1.1808981753003416,4.642894708641846,0.20716945201010145,0.5640445585497903,822.2458961194416,1.3037568234980919,0.0315999338689914,0.49673291874145264,0.37090896524775274,6.629908389892233
0.6091419318226947,0.19838167477399504,2.205676537016318,0.03173273349586464,0.2598812057401813,144.47948818060644,3.6443411628987326,0.01713024972116971,0.6970723637351787,0.7103474267202057,2.5854992685570615
0.3322229457346274,0.789730023441997,1.1194831746694667,0.17458477715670526,0.3787694028870318,253.5119486717162,1.8161030011853923,0.03287265541272795,1.0284908048853891,0.06370214943144906,5.778357724590604
0.08445223932016149,0.4500562843166288,3.385523381217162,0.15517385993656915,0.36854696028833134,179.4123548999694,2.744911003134571,0.012121148127374711,0.6716109288108016,0.06363692502810409,6.286646975296548
0.49022513993428385,1.583029957357089,2.8479723565992083,0.02078114708862641,0.31617196501288386,599.5317467809517,2.0559925072596124,0.022229311714675334,0.01256405213740186,0.07453553919452321,6.17179268589979
0.2340306081071578,0.814921215431074,1.8836200053001486,0.5226921477878201,0.240415025680586,885.0347610884305,3.0441410983502153,0.029810070260382886,2.036212382560836,0.6460311798078686,7.263724230094072
0.2538778237265952,0.5194949233042883,2.0088058103773134,0.25987783301405637,0.33494913899225104,819.8384004609707,3.345874634309772,0.013808854490530991,1.3967133644813186,0.5785228784631905,5.043647950862441
0.4145981775078093,1.6018744881525786,2.09091185524337,0.4682614768154504,0.5808140866903349,362.89927971969314,3.4565455115114045,0.02118986074272738,1.5262550482403947,0.1224838610597264,7.552837342500567
0.34413599752794394,1.84703982511579,4.115929968432866,0.1374170942304439,0.4344492614850954,912.2920789388147,1.6742031442640006,0.017913461144238054,0.32832197163248666,0.3140954261505905,6.249059640756301
0.20054013629800563,0.0502948552469612,3.434571137544964,0.8863761148196654,0.2854343062849546,368.47408896756826,4.536497073750658,0.034236957557426576,1.3278645507798699,0.08929637047557104,7.3023576066813645
0.14821836546699918,0.4882225498488016,1.3297445511225803,0.14397699498037625,0.1689857394039887,993.3041234489199,1.1112138287594142,0.02377561582301114,0.24659484082259164,0.4647915952190905,1.7025865548595567
0.4301637913763884,1.0373848203897278,1.3923606829068946,0.3868359182596028,0.18469566752116867,481.13956913621394,1.169774305800277,0.026542639438583263,0.40661149780173383,0.16617467623885213,1.037005537829197
0.804599106088514,0.20663466788451873,2.371108994954614,0.3209059473235596,0.40315548869309725,538.8431067718459,2.9921490900899768,0.06485692511947455,0.18144774616095993,0.18223706246387095,9.941183791132786
0.6024845047320309,0.5786179531682869,3.205148460258779,0.049088585980525234,0.33273207132296156,311.34565012639246,2.2651301558071446,0.03335465523891453,0.7729231086724908,0.07111601757535979,8.272416145741047
0.26049495148334223,1.7775532642086485,3.767246916969577,0.7850342641160144,0.3258005555671866,169.33854772283968,1.0884436496280159,0.0128614799977417,0.9759567291481335,0.34476866657663474,9.925303052822292
1.114333784014837,1.2093214700411539,1.8104396276718826,0.13343311801257593,0.4562880707620282,401.150906434176,1.3453584355682624,0.05792483123194221,0.9785804867720312,0.10557072438687395,3.101099926523319
0.6128917695179859,0.5835073101978551,1.1105989001770062,0.40336856688930006,0.35035798977504073,259.2930327873575,2.126973969634487,0.04842797116642777,1.4028203210326757,0.025151277275385214,3.8874982417002695
0.4170070413890925,1.470004835972839,2.036964042660143,0.08172868386401635,0.7342540345547075,452.7149093455447,1.0023058485360292,0.036911056955941754,1.1821778757275916,0.3741632025543635,3.555074922568182
0.27546368447660563,0.695028230347793,4.079235144017444,0.20818839864757793,0.09048133444017545,953.9172813513126,3.3506650818137307,0.01585222587221568,1.0604280527962548,0.05807324066200495,6.954972139189828
0.098680751743217,1.7677950861460179,2.311614364461008,0.8740841841949398,0.45337151249502883,842.7680961792196,1.397696584511532,0.04934514129123614,0.4579225133738243,0.18141537609778316,3.546465186847371
0.4078387221464115,1.0975694385835661,4.403555131431673,0.632624101625934,0.3768486220304654,418.63477994344527,3.203472898924333,0.07339171052237084,0.7082458919330634,0.013572387373222139,3.4592586035062434
0.4944348941633957,0.7016947851802691,2.3908364001364597,0.6262117214220884,0.2367990640797622,779.9429918831676,4.105439972013559,0.02687517309005768,0.7137232974759684,0.5888105187885564,7.838574807295976
0.14487587610389469,0.18713880922697285,2.9194707450833604,0.19635692301837518,0.5202174697612715,297.44119380388634,2.183298297613021,0.01898743793841194,0.30969671070411114,0.0955812869762855,4.981055593723264
0.5314883812095341,0.5438524838890421,1.5329400420088208,0.16151850235997361,0.1892883653414233,900.734575807807,2.809763325552907,0.03122866945937617,1.6282415241270265,0.4700544839943352,7.56540487108788
0.32986889502548356,1.5993393348444047,4.046616559243617,0.261316610199405,0.3307855444827986,810.7165941717606,1.911015072744603,0.0291389552299251,1.3597935058231512,0.46448411076522955,5.084039543080884
0.40569908902710305,1.0026090816621491,2.265918977656673,0.4694569262164848,0.505893571520558,437.0152656828908,1.6200211942573077,0.0445795901216512,1.4563697314476183,0.4503372985063475,6.276283891601865
0.16199369520808593,0.16086524515862294,1.3273904355340345,0.7230398972637067,0.535684740963718,139.04669918678832,2.522854597913264,0.04041280586478514,0.2271906320645049,0.6339464132767316,9.265458385846522
0.7606052784316049,1.75821763945659,2.3555060007783695,0.11844141718093873,0.22876879845138554,13.758329617160939,2.1174279545420363,0.013666273089333141,1.1125583247777826,0.5923226880922158,4.521011161674583
0.5850344563319949,0.035822703033064784,2.3607587321365857,0.1315474251610156,0.31588295688679513,161.21259058927905,2.712158123298515,0.04894648242924372,2.1310803648021457,0.556819355403275,3.005521570142788
0.3504273599934976,1.2546878554898933,4.304619868310659,0.7585812541049186,0.4499533770949649,967.5200132137986,2.745274527999002,0.07049976139919295,2.277964649619845,0.11588999872052999,4.278805081440406
0.5821873373587365,0.6128314340872109,3.166605453733073,0.4325642154070718,0.8427716944006647,571.5034771016102,2.3010441877908603,0.023615472818911232,1.6213574789010816,0.03681177827711385,3.0722789482423303
0.15979133251968247,0.28530176395624335,1.070231762900363,0.6874539888148921,0.397283481776635,313.04884946727236,3.043962376186746,0.05164191213639768,1.4397548373002427,0.44226358452508385,9.686046466460034
0.11248254255764623,0.5491020689866347,2.636367789419727,0.057974052991252356,0.42712988836026317,894.0043873690616,2.3823656787018597,0.041392398112073035,1.5211013371294606,0.11970562315094004,8.695409903406102
0.37809747943888633,0.2080260976135604,3.2766401742782776,0.23706973132373238,0.17010271235634106,529.7407113868118,1.090632804370073,0.020332967197861474,1.031826875180696,0.6911525911633277,6.112572466073617
0.5488436291593114,0.5327815264864587,1.9226543325172176,0.19550956144279014,0.3373150233616758,759.3469240156285,1.3802157035323641,0.03286901468692464,1.536349082559608,0.24205259291840012,2.6496566283123753
0.49692676557528703,0.5835815041604572,1.890766255789962,0.27784770580723345,0.13763225138706967,648.3105901391647,1.4903357639115433,0.014254382362024117,1.2524238838114008,0.5716771402618752,9.945929688276703
0.2533765893543418,1.3900514605495373,3.1880576285928717,0.3790175295344327,0.33963749724648845,584.4599193766796,2.7853367176760275,0.03158734435994962,1.1384559848576603,0.513287831462738,7.873253566802797
0.38282744435272253,0.6681452628515012,1.5496943982186753,0.48943452590889974,0.44212662870585817,215.5564959259985,2.594533171687474,0.03183592549163867,0.4515366166378626,0.29451413811726657,8.404528491101438
0.4756794503372419,1.7842921807743193,3.0905748236353188,0.31531881720038807,0.3177928814305365,441.8469366021228,1.324825598764699,0.05345031923290486,1.1096449064828235,0.02819432885756759,1.7615774550391787
0.3440217165171251,1.2491200503508915,3.875499332452391,0.310687365443281,0.5793713715681058,590.3008742533593,1.6077420048905475,0.03148318499096181,0.2315838287036298,0.6581265890301231,7.710748603404429
0.3869964241033528,0.07999069962251415,4.146056204139745,0.48399821472998633,0.6169680455929623,307.4868923158557,3.307157566423262,0.04953389638619794,0.5882458683824442,0.26837021208233036,4.542620219799085
0.45597220344319506,2.2109792122453733,3.368749302319821,0.38847984614855074,0.5832227561744482,531.9337518652934,2.6988168643026547,0.020046157389802068,0.6219595581395083,0.3583858152518753,7.108277468845315
0.037931300331466716,0.5691499129516921,1.255517300816534,0.3474547279706284,0.5328318005603115,207.4256660604479,1.7685340000691483,0.02992693385920997,1.292208498166639,0.4518663775406657,8.103226135101242
0.693750076889958,0.8353864478873807,4.151972333269505,0.2672603776560811,0.716995437486172,699.6037009580073,1.2007205904826588,0.061070445854449776,1.1220403444623197,0.3166604421309509,2.1616221263547395
0.08413652997893145,1.4394236481498819,1.9070009230989564,0.3423791324988738,0.32404660347678205,70.0022779886985,3.8015794730335397,0.02052652825833341,1.2253512852224908,0.6400004946999558,9.60787714650945
0.5938857229093625,0.36077753570766236,1.947684836661803,0.5563679562811988,0.22017057602117773,259.75263770006296,2.819106452765878,0.016513501783570375,0.6298519007997457,0.08212135066051945,8.24038800161247
0.3037154997929318,0.08469484421690188,2.290706684865381,0.5107183618433933,0.2810611654366618,283.54474016697264,1.6633787043632884,0.018911764447181956,1.8837787875262546,0.2000476981679253,3.2145793935271887
0.046703523297506905,0.3094056917538932,1.8712683587064192,0.5839854693765768,0.22283562831098794,343.6897094549405,3.256366091331099,0.013560134015864964,0.9455175493558002,0.09268645437370408,8.530477113719218
0.7318000990658375,0.2843454555384394,1.705793380184233,0.38593452224276004,0.1717082896187346,592.4065470996529,2.1554510649720906,0.01157634734651973,0.21528500039453535,0.5347637837079874,5.879133993921491
0.44614711311501565,0.4154902078591913,3.4671781040187506,0.4261065977223768,0.20870107185145986,541.071246766207,2.807464887910297,0.01305151485708874,1.2520312148862613,0.219223910296518,3.173222934715071
0.27099750848068627,1.2718811040993436,2.9379696103978006,0.27956193185902856,0.404036944668328,827.113651204297,2.0228578938734114,0.034925268165866954,0.6743723293586463,0.1977030449421435,9.648074272283575
0.8826469497000775,0.6505075765306065,2.9066063826496356,0.38244780747596907,0.24659797035912384,975.7229898294698,3.6942741878373164,0.030884063313541547,0.15235599971478192,0.28865061958867744,7.519707001966003
0.20979896563170186,0.14136303100561826,2.625584032678384,0.5687527616087479,0.3030371814834257,375.4000416064213,1.9722618680145971,0.02309039839982301,0.49845740738774635,0.418440292389742,2.8342188310790983
0.3461201541344544,1.3593343474906532,2.626774946048306,0.8915315187715434,0.09532147067316299,160.60489013519657,2.063132209791473,0.014801766614602883,0.5940446671758569,0.4296632213633516,1.9918434889109706
0.7485979822406035,1.3688274775077882,1.9084685174233211,0.3004239727134587,0.1883598721717183,387.9539482005314,2.056098608675995,0.017071606573291803,0.8730936462329324,0.26896418497381447,2.597886201193175
0.06412160507982184,0.6959964295824035,2.7497024215678154,0.4829524232336144,0.6312834197099377,748.6181201841407,1.6594332111150292,0.045729092313669256,1.1530723009311572,0.3200283855700939,7.903136138320614
0.2695017044354734,0.8398768724933542,2.223302666247833,0.7870613719183044,0.32730390845004853,171.89928954326217,1.2279831482032906,0.03686623263927753,0.8880604686703887,0.021789874402215303,9.768286732846702
0.469653773511303,2.185221211131675,3.4244331557391128,0.34963859356710647,0.3658850039843452,442.91888333682107,4.463927217009271,0.0392867477949403,0.07582692661450974,0.5762878705602195,4.025177095090902
0.749748711007133,1.485672774644053,3.4943073558900104,0.5268017118883648,0.3370375523879896,441.8275623487598,2.5271644748519946,0.03042868509843681,0.5822897711577667,0.6364756512242821,9.759574560006513
0.34975884532234464,0.3167776200338812,2.968950832338138,0.5221741325614182,0.5105611757308561,877.6034622838152,1.8297387252892543,0.0689494355304889,0.3579449531433328,0.44863494625265554,4.5766706563866215
0.19676007260718448,1.437158040763547,2.313018047463504,0.8591401195813608,0.3356690792951322,335.94188952492016,2.408025364126618,0.036661545470183556,0.502929815036038,0.13272285281918728,9.760571744120512
0.10612667828867578,0.7345144344969533,1.2518372179311879,0.3472648899430123,0.3678225225592825,694.8783534661895,1.3574198485352174,0.03358863049852616,1.243190901336175,0.16074202021392164,8.003275808324293
0.46994372700113196,1.4971926804051807,2.162179466467247,0.21102614786052193,0.16763178693015543,170.06981341951155,2.6111194589154945,0.03313047512543712,0.2890904411680502,0.7407899207142101,8.008558571135776
0.1362903390489551,1.6079721063539532,1.5068013736750814,0.10619806319933921,0.5062889000475177,404.52723219390305,1.727434778642841,0.0192600458990688,0.33461486667058743,0.5399378358907885,9.90828445730417
0.045314536460859534,0.5735690106972255,2.882174601085694,0.6196500213444018,0.7353723415453117,409.36320632958905,1.8449585646823785,0.0650521997292251,0.6680126732209262,0.5112514021430806,9.731238365163225
0.17167479983463974,0.257366887206863,2.6556452925363074,0.3230102003124655,0.4428973095026677,464.40639684772657,1.5486670561894256,0.02836395437982572,0.7026105831714164,0.24067906550121548,6.944993374757704
0.20819497113572938,0.6296469514915217,2.0478012063193805,0.40872555383969666,0.19332677166621265,374.4670860952605,4.1937567444133155,0.024680795745135247,2.333100411673178,0.14773162141740404,3.9592532710207338
0.4760659050110386,2.194498353377712,2.449920326185046,0.259935899581473,0.5171915837460936,403.2969696137649,2.3948404400612677,0.028909112201060044,0.8975499348231641,0.28414062798838946,6.954634391625362
0.6090933393180318,1.5959946790862152,1.2317716392630977,0.6455405122307623,0.23156652853450066,76.49087487357798,1.5476419753301458,0.041417355897251366,0.8462374185582741,0.05304925068208277,4.236256308930956
0.4380127937401225,0.4652453344027488,2.8126534437836015,0.4042358882378761,0.4040341114152249,514.5895959956647,1.7888109565447248,0.021166736429073178,1.0188935029649213,0.4787067543053927,4.85234758145565
0.09644702766585092,0.5146533132561211,1.9527339901163696,0.5317092387051834,0.2576833793552576,260.1680730281736,3.3426610685222364,0.025827488122961154,1.1291892370980712,0.32628991189050005,8.997555290467236
0.12757117043374105,0.8173323448105312,4.446565543305725,0.5295847953644275,0.39762387755434164,482.117691010556,3.3576394811676638,0.02251715361870439,0.7485481045929869,0.49743418944283657,3.963712977656387
0.28677335909080165,0.4647038042790637,1.5266189527047545,0.5185858545810687,0.8063685547241162,751.196004696671,2.0466979954585014,0.03187569991643703,1.4998308026410452,0.12736472983848526,9.273941819942925
0.6931137329442084,1.7683508256952167,1.7364793138390056,0.29389871110059995,0.4536844540808035,179.6701043147117,3.727742459332352,0.05628178006847463,0.26499586121071766,0.2956654871004279,5.9117288327901685
0.9037438896371774,1.3393638958048748,2.0726773675681165,0.49886743001229483,0.4011975994655108,603.8400339687669,1.115705286750767,0.0439271986499858,0.9285067762105076,0.11972768366710042,9.696555811118204
0.21373230424657141,2.020693997762815,3.0951977389701533,0.149688276378447,0.36090219347380903,78.33478964781386,2.651415325342618,0.027224536075988997,1.7279153521216597,0.11351957269665446,6.305971456280859
0.33443093308822697,2.0717839288679567,3.436129137339352,0.5417535070658412,0.32726165551339953,752.9098812886858,1.4744164397492519,0.04537143933934507,1.677890299512957,0.23028017928812336,8.44365961842907
0.07830160453458382,0.14011497158901576,2.660754355778277,0.1396695311412539,0.3868036977152166,427.3098103498619,4.244628204271875,0.05002764228242314,0.3282922084785262,0.30788903010466206,6.02203210591923
0.4609366625188204,1.2865692940573776,3.2241568924059987,0.3536937294771295,0.8564033788840719,270.47401790665907,2.2602893699574467,0.0620205647267347,0.37244591777834957,0.3063338636930632,6.046552939387511
0.09070290450585741,0.5550443942503411,1.3906106349897445,0.0961505345995425,0.4870848822283007,645.3514841861542,1.1184688641687957,0.05089679492382369,0.9218371348064012,0.3971023914825035,1.1172615281490845
0.30471627976063553,2.4973451114139587,3.698836357342944,1.112805048999737,0.2672276261372817,410.2466307745021,2.7235439967614106,0.043063729031306786,0.5242718524339887,0.45892731845094914,5.01623218257688
0.3769393765480017,1.0713451896993154,2.0668322539173882,0.28279680922994566,1.007566561518428,756.359438002108,1.7540052887719,0.02502187126378009,0.6871564364935241,0.42502592035015274,5.319617669557265
0.11436022181150607,0.6660187001200777,1.3244524373599122,0.42453789387582513,0.2902888302228315,634.6379330517019,1.6269041334194854,0.033906711308917654,0.9942276635981967,0.37790598664077846,7.461548589271961
0.6494644585333941,0.6792282855939077,2.0542089791396747,0.3768752107314911,1.0115937317489336,117.64251823681855,1.4692165274663007,0.04015466856588235,2.38929932671014,0.12621323444480229,3.028635285579616
0.23138843824172098,0.603080740190875,3.998146162838788,0.6134960922683769,0.7634224874276457,878.0846961396228,1.4277003773384562,0.052606371952582914,1.7038859216003295,0.1729727689593072,2.7601353646058917
0.13973175556923323,0.3397865906105768,4.1099288173950725,0.26112397934396503,0.5080244968971399,751.0315538044874,1.5748237307159803,0.04471954772166764,2.263745115272397,0.22174877313410812,4.628738892050474
0.7392811626066557,0.8762065368370218,3.626235966591058,0.06231168131313275,0.1361984286748618,45.84229046139137,3.9612079404310068,0.02095725270983441,0.19661016159798567,0.13492296013673594,7.083604921710753
0.2396076069492771,1.291240669308623,1.0090551872872455,0.3385967934512007,0.4849184018108045,912.1067786695448,1.5808008112358665,0.02696115028007951,0.5558280373540841,0.6499283127622715,5.1453223008786
0.45115050864659556,0.46271167203303,1.6757876381376935,0.3348829144859928,0.3126682878953516,626.8455233777469,1.0166527545789963,0.02935040854020895,0.7528144728862854,0.6752350430144005,9.669090135607403
0.3806403200700299,0.3940840913758127,4.539326543063772,0.3709166642563456,0.28437586174176277,474.42153481468324,1.009952808508884,0.02115440706470348,1.358023095004904,0.2734459764318146,3.89624957512301
0.5350651702795268,0.7233175543839493,1.3081715868866182,0.721682297446179,0.39621059511114215,829.0799963816537,2.5940872842070184,0.018902358165542203,0.8600852353642673,0.5842901189336089,6.05647501596496
0.4789430333983561,0.09476010285484893,3.7229880638963655,0.5197287395582705,0.4644796075160964,138.89474060472287,3.049102403948026,0.03729157994991524,0.13882589188647826,0.25726061056181193,1.643716463765334
0.27549980118428435,0.6275746838860429,3.464611102977553,0.7135600021738835,0.5816850738049594,247.1924634176633,2.3743085635013994,0.030658373644090353,0.938921471161485,0.34960105966347593,7.271945940096872
0.31020310057346856,0.07074396097480506,2.3894101510536294,0.18403720690389885,0.5688454577301876,851.7258353566292,4.235585433898557,0.03787461288679235,0.7041867220165356,0.34098621340983787,6.856282040931859
0.14401394184812627,0.18078930758887984,1.7141104901331115,0.016956390632821422,0.3732900580442259,921.0446768554107,3.1432718360192826,0.011873113147776799,0.9020473440100394,0.13623747394452906,6.835778528609613
0.21695358488615227,0.6103292169345458,1.4401833416436356,0.043715829721420546,0.4353986649820516,141.82551279674118,2.204917845217503,0.05021831373233844,0.4262753238534849,0.18538060434845105,4.225288767666447
0.3828848949353202,1.3130053865601543,1.6696809262279824,0.24749967335613424,0.43268982411969004,696.1121332600985,1.1316048752122418,0.023285206193238803,0.8557031764442086,0.11437628534871903,8.2057339500072
0.2718266646747409,0.49113090915056823,1.595605418040057,0.14124020974704204,0.3053376887200094,649.665152711759,2.31499914989637,0.06017489313861872,0.7051156232889437,0.19347243620609034,6.961162947704773
0.23043832784859788,0.3602595317292627,1.561415651096307,0.5022700048871861,0.3411802756393221,529.2209657198847,2.934818684445003,0.01675580847050185,1.5305497111399249,0.2852070927929391,7.854250207238122
0.25907974441745657,0.6514098811191524,3.014714891847138,0.37779892070794996,0.6324621419066384,766.241465654063,1.5814407589801924,0.010673905525418158,0.8723572963415314,0.4869145486865472,7.590113895695113
0.6548015435161665,0.869423319616736,2.272006783237896,0.40623477888282994,0.2917617705533668,687.8386437683321,1.4218222145362898,0.02242358062542682,0.6454460421541055,0.3649786505069007,2.697768042570153
0.6246780546664858,0.4550060489642649,2.2201423819532136,0.18863628186518877,0.3474028047029187,683.1872699564046,1.8926622890329337,0.06322190979868647,1.54855790269121,0.5360127744099037,2.720531058556618
0.605809635803774,0.14236909267095949,2.780551068093763,0.03797139362405763,0.3276418404474328,432.1150353942185,2.361294720836598,0.013550905493781674,0.7824397472782152,0.48620182547925006,8.101188825879685
0.3410685065251101,2.2433795253461386,3.1127953477329533,0.3531170914194166,0.32854460739535674,675.3044890045933,1.5700647452957366,0.022778815585919484,1.0532811113207465,0.41521005102229547,5.5326392824128465
0.342202693551433,0.13093498377568086,1.0600277162007614,0.45587664784603565,0.2818223818249434,805.9709684347449,2.4970214902999923,0.013897050101186186,0.7639604022912516,0.22763767595537793,5.941978147416945
0.378799430085096,0.3068717629438029,2.483296576031176,0.1465428506274708,0.39464357181022736,400.1415235648443,3.991004599894677,0.012870916975085264,0.7239910559778157,0.49862366487903675,2.3134249012724144
0.6098978884101953,0.1911607866565957,1.7192436022295652,0.19588479992725286,0.39947694371422937,409.1206373441206,2.2361137325930187,0.060480596337020555,1.2277240614528586,0.41623941490558636,2.795382223631156
0.8989728835956938,0.8463264672184615,3.3172172709962737,0.12462466290364414,0.6519718138445438,958.8283379913778,2.8128169983915736,0.011920817902033573,0.5866387414767066,0.47363157866769046,4.216353418359699
0.4170324115067547,1.0570891129451863,3.946401104634657,0.4281752637618989,0.5354123306413954,49.205106067004294,4.17238481106542,0.031215917298639345,0.4046327878481972,0.1628507147885078,8.362740615745485
0.4347099238352957,1.0038171598443357,4.013033475638588,0.06299767067002374,0.20361564095612014,120.60713778687091,1.2867674605523614,0.023314393000584663,1.2874423430151318,0.27141934518629357,7.4765296524335305
0.5029220865341447,1.0342520789886054,1.7705018183980366,0.32722827970765633,0.2683562472512835,400.05721847909524,1.5835647470901786,0.051019227252046585,0.2845293987089094,0.29161457014824127,2.5878846583792363
0.3040509350450459,0.17472795229444593,2.222334214018377,0.3029524924113516,0.3118153611622718,604.519791831105,2.0101016577157447,0.020485741013412512,0.5987673855004016,0.486790721669475,8.65340585688768
0.2878817642075888,0.9027192183270403,2.965336645754255,0.3171337292043789,0.5024304118407981,614.0412419524699,4.149906677139645,0.01870200828974036,0.7767211265723795,0.23428315266427857,9.180723308817779
0.31284143019652094,0.19105512425912352,1.65948508417231,0.16451906111054765,0.4963368582807128,236.1724059279896,2.4796540280568746,0.03745571836747758,1.1781147304612598,0.04106436762580959,7.207451809227688
0.7739949551715075,1.1796154187691987,4.284587815370808,0.5493466152246603,0.5115151843624623,417.0214919192078,2.7396262016376665,0.0440647248248774,1.474756574584046,0.5320592269179114,9.028166101069978
0.2655844873907963,1.1552126765084818,1.6224341814260308,0.04333337285796146,0.2504400144857175,576.9022379772111,1.645179074566777,0.024610102962569696,0.8548747118424325,0.1657729997951339,1.6804514468339438
0.6748610666803305,0.3245340367412088,3.1273698595884554,0.23164532386589579,0.5653534255364654,604.7508486123227,3.9270901270472445,0.03220454597693179,1.4451480434332682,0.21494839326363718,9.37607438275352
0.10442679106576164,0.36920128324682583,4.39713140364134,0.14982913576913612,0.36359251200590875,687.8678186565407,1.6816958431010074,0.016421454674603042,1.1667049966597673,0.44697459251199445,1.8718626363477195
0.33716980789110784,1.4566100878132437,3.129822972960813,0.5027361284452556,0.3932074346642279,820.9556720966564,2.2098129449291193,0.02765155090402732,0.7645359542328045,0.6763217475456929,9.507397395904546
0.20610470202639056,0.06928417264703923,2.4659022997641995,0.20246440276234373,0.5047358737325573,231.5115675153923,2.2786015073331205,0.03629998353416975,0.504322466041172,0.4478254708065219,4.727679902526769
0.25290372977411807,0.16200095786704066,1.9330960842814995,0.40888411438235994,0.39385507139586395,865.6702077790358,2.5875479046974785,0.050752752767342015,0.41574408812060726,0.10865749617059896,7.571592585851432
0.08987906991675534,2.052932285208894,3.164299941371036,0.08963477881366647,0.2888580221148539,316.5534041573775,2.6073042785122964,0.040111877262213366,0.5126893540880039,0.4994515875166853,9.362110470380115
0.16028906504176302,0.9304479855633045,2.0958786359528285,0.11688285548803838,0.2701276689364376,849.1270775257891,2.086578765158074,0.023062399555333388,1.8984636468248401,0.14429381162043464,7.8881752822391995
0.2495330145630575,1.4212275936600693,2.775055383900901,0.29792191696386194,0.27902336238434894,313.05501149295105,2.0255900735308994,0.014524605097047482,2.0042822054421894,0.16736666963031865,5.043649685922147
0.1794154999123917,1.965517060338398,3.043676046983469,0.6758267209634921,0.45409918449631587,269.6878701474531,1.841427016193522,0.02087031525167232,0.8921074961060352,0.040771070073434335,9.741056555080945
0.3606329775009956,1.3503879494353384,3.328444923235046,0.8058473364961973,0.36357809014587256,551.6541747474387,1.3037358435667956,0.03628516273769545,0.8077807376291881,0.16146697941767563,3.2149728375682813
0.19450390687317998,1.4418891641935314,4.402633989550331,0.9960492245005412,0.4583799041754677,666.9006740154732,3.0602530100777234,0.026748373258702874,1.1704129209246288,0.2750541618341975,8.229077184164112
0.33493272572506627,0.31822183563515266,1.7755107311348046,0.40562633596686043,0.5746866218811062,201.12285424627606,3.7269792841026548,0.03876853537353849,0.17251372597641262,0.45846165049801635,4.261129679736895
0.17813119149461698,0.4732055456843922,2.234363441635347,0.0905928174681268,0.5296408854123267,539.620591267197,2.4808658565698796,0.032448563169899525,0.9734007790498415,0.4511189722020835,5.880087274255191
